Date,Open,High,Low,Close,Adj Close,Volume
2011-10-13,548.250000,552.474976,540.049988,546.375000,429.095245,5408918
2011-10-14,544.700012,570.375000,544.450012,567.125000,445.391357,6710132
2011-10-17,575.750000,577.000000,555.650024,560.125000,439.893799,4358690
2011-10-18,531.000000,532.125000,510.250000,516.775024,405.849030,12006778
2011-10-19,521.500000,527.200012,517.599976,524.474976,411.896149,3827420
2011-10-20,518.000000,523.500000,515.150024,522.450012,410.305786,2245412
2011-10-21,527.450012,530.000000,521.500000,524.924988,412.249695,2461130
2011-10-24,530.000000,546.150024,529.750000,539.875000,423.990570,3271720
2011-10-25,544.500000,553.500000,535.724976,549.325012,432.614075,4158746
2011-10-28,564.500000,569.549988,555.500000,560.750000,441.611694,3259116
2011-10-31,560.000000,566.000000,556.000000,557.900024,439.367218,1778740
2011-11-01,554.000000,561.500000,548.125000,554.224976,436.473022,1458210
2011-11-02,550.625000,560.924988,550.000000,553.424988,435.842926,1550844
2011-11-03,548.900024,554.700012,543.500000,552.500000,435.114502,1891268
2011-11-04,560.500000,562.500000,543.599976,549.900024,433.066864,2716008
2011-11-08,548.000000,557.400024,548.000000,552.625000,435.213104,1692104
2011-11-09,555.000000,573.000000,553.150024,561.474976,442.182526,3921980
2011-11-11,555.000000,570.500000,553.625000,565.500000,445.352356,3629590
2011-11-14,570.000000,578.000000,562.250000,564.200012,444.328552,2329150
2011-11-15,562.525024,569.474976,560.000000,562.200012,442.753693,1468478
2011-11-16,563.000000,566.400024,552.599976,558.625000,439.938110,1871602
2011-11-17,557.500000,561.750000,553.799988,557.575012,439.111298,1391988
2011-11-18,552.875000,554.900024,538.150024,543.299988,427.869171,2789442
2011-11-21,542.500000,544.150024,530.049988,533.599976,420.230042,2871704
2011-11-22,534.450012,547.500000,528.500000,540.924988,425.998718,3723582
2011-11-23,540.974976,540.974976,520.500000,531.150024,418.300629,2355750
2011-11-24,531.000000,548.200012,522.500000,545.900024,429.916718,3766844
2011-11-25,542.500000,543.950012,528.549988,531.950012,418.930664,2140604
2011-11-28,538.974976,548.000000,537.000000,544.250000,428.617371,1504486
2011-11-29,546.500000,552.950012,543.099976,546.650024,430.507507,2554696
2011-11-30,540.575012,561.474976,540.575012,557.775024,439.268768,3481698
2011-12-01,570.000000,574.275024,563.099976,567.400024,446.848938,2481448
2011-12-02,567.424988,592.500000,564.799988,589.000000,463.859650,3968866
2011-12-05,586.250000,591.950012,581.275024,590.474976,465.021210,1530476
2011-12-07,590.000000,596.450012,586.799988,589.775024,464.469910,2637422
2011-12-08,585.000000,594.500000,583.575012,588.799988,463.702240,3326444
2011-12-09,580.500000,591.400024,580.500000,586.200012,461.654572,2763230
2011-12-12,588.000000,595.000000,577.549988,590.174988,464.784882,3172170
2011-12-13,587.500000,598.450012,583.325012,589.349976,464.135193,3274558
2011-12-14,590.250000,594.500000,585.000000,591.224976,465.611786,3346176
2011-12-15,589.849976,594.950012,577.299988,591.250000,465.631561,3669372
2011-12-16,588.275024,591.275024,566.150024,573.150024,451.377106,3550896
2011-12-19,569.500000,578.700012,557.200012,571.825012,450.333801,3667724
2011-12-20,572.674988,575.549988,564.125000,566.674988,446.277954,1809396
2011-12-21,575.000000,583.000000,561.224976,579.349976,456.259979,3116976
2011-12-22,576.000000,581.924988,567.125000,575.849976,453.503540,2086268
2011-12-23,575.500000,581.000000,569.549988,578.575012,455.649506,1578590
2011-12-26,578.575012,595.099976,576.750000,594.200012,467.954712,2229352
2011-12-27,592.700012,595.000000,585.000000,589.724976,464.430420,983902
2011-12-28,589.349976,591.775024,582.950012,584.599976,460.394684,1197910
2011-12-29,581.750000,589.049988,579.750000,582.849976,459.016083,1585728
2011-12-30,589.000000,591.250000,578.250000,580.325012,457.027802,1545410
2012-01-02,580.500000,592.974976,576.500000,589.299988,464.095795,2248542
2012-01-03,591.625000,604.950012,590.000000,598.799988,471.577576,2708884
2012-01-04,602.450012,602.500000,584.650024,586.500000,461.890656,2386770
2012-01-05,586.400024,592.500000,583.674988,586.000000,461.497070,2547312
2012-01-06,583.000000,594.174988,578.400024,584.700012,460.473083,2119728
2012-01-07,null,null,null,null,null,null
2012-01-09,585.500000,589.849976,582.625000,585.674988,461.241150,1509028
2012-01-10,587.500000,592.750000,579.250000,582.700012,458.898132,3591790
2012-01-11,585.700012,587.500000,566.575012,568.500000,447.715027,5675380
2012-01-12,550.500000,557.500000,534.325012,544.750000,429.011139,9528684
2012-01-13,548.575012,551.674988,536.500000,542.875000,427.534546,4019828
2012-01-16,542.000000,557.000000,539.450012,554.700012,436.846954,3047202
2012-01-17,559.950012,562.349976,547.000000,551.974976,434.700958,3704218
2012-01-18,540.000000,548.150024,522.650024,538.075012,423.754150,11665532
2012-01-19,543.500000,544.450012,532.700012,537.775024,423.518097,4163292
2012-01-20,539.974976,545.474976,536.500000,539.750000,425.073364,2572694
2012-01-23,543.000000,545.724976,537.075012,538.849976,424.364471,2130496
2012-01-24,544.000000,547.500000,539.000000,544.349976,428.696014,2641310
2012-01-25,547.450012,554.974976,545.525024,549.000000,433.552826,5845238
2012-01-27,552.500000,560.275024,550.049988,554.375000,437.797546,5209718
2012-01-30,551.250000,559.474976,550.375000,555.875000,438.982117,2595558
2012-01-31,556.500000,567.950012,556.500000,566.200012,447.135895,3538120
2012-02-01,564.700012,567.500000,554.125000,564.349976,445.674927,2288804
2012-02-02,568.000000,576.325012,565.150024,574.000000,453.295715,3386140
2012-02-03,572.500000,588.000000,570.500000,585.775024,462.594391,2777558
2012-02-06,591.849976,600.025024,586.674988,596.924988,471.399994,3427196
2012-02-07,604.849976,604.849976,595.950012,599.000000,473.038483,3407656
2012-02-08,608.200012,613.424988,605.500000,609.825012,481.587280,3627184
2012-02-09,605.549988,616.000000,594.000000,614.299988,485.121124,3038062
2012-02-10,614.000000,619.000000,606.000000,616.700012,487.016388,2324302
2012-02-13,611.099976,618.974976,607.000000,612.849976,483.976044,1631770
2012-02-14,612.500000,614.775024,607.500000,610.000000,481.725342,1826646
2012-02-15,613.575012,624.400024,609.750000,620.799988,490.254211,2167166
2012-02-16,619.000000,621.000000,609.000000,612.674988,483.837799,1886660
2012-02-17,617.424988,627.000000,610.500000,614.375000,485.180328,4096568
2012-02-21,611.775024,620.000000,602.375000,618.525024,488.457764,2489504
2012-02-22,617.500000,633.424988,614.500000,626.174988,494.498962,3141826
2012-02-23,624.525024,637.450012,622.000000,629.900024,497.440643,4086880
2012-02-24,629.500000,640.424988,628.625000,635.000000,501.468048,2346400
2012-02-27,639.500000,639.974976,622.799988,626.025024,494.380554,1861370
2012-02-28,627.625000,630.200012,609.549988,613.275024,484.311737,3973490
2012-02-29,620.000000,620.000000,606.125000,610.974976,482.495148,3060216
2012-03-01,611.500000,613.474976,605.025024,609.799988,481.567413,1568594
2012-03-02,613.000000,613.500000,603.500000,608.625000,480.639526,2309232
2012-03-03,null,null,null,null,null,null
2012-03-05,607.000000,611.224976,600.500000,603.650024,476.710663,1540878
2012-03-06,601.500000,610.650024,594.500000,601.000000,474.617889,1717722
2012-03-07,597.500000,603.000000,593.275024,596.424988,471.004883,1945666
2012-03-09,613.500000,613.500000,601.474976,604.275024,477.204163,2225758
2012-03-12,607.950012,609.424988,591.599976,594.525024,469.504425,2240278
2012-03-13,595.000000,607.474976,595.000000,598.500000,472.643616,2492464
2012-03-14,605.049988,607.000000,575.500000,577.275024,455.882111,8065314
2012-03-15,579.500000,585.474976,572.500000,581.849976,459.494934,4284236
2012-03-16,584.974976,590.000000,579.000000,584.775024,461.804718,2054724
2012-03-19,584.775024,584.775024,555.900024,561.000000,443.029327,5132864
2012-03-20,564.500000,572.500000,560.000000,567.424988,448.103424,3683204
2012-03-21,568.474976,589.900024,568.275024,587.875000,464.252960,4553242
2012-03-22,587.349976,594.849976,580.000000,583.875000,461.094116,3421694
2012-03-23,587.500000,595.950012,582.400024,592.325012,467.767090,3158436
2012-03-26,588.500000,592.500000,577.000000,580.799988,458.665771,3053384
2012-03-27,586.500000,589.825012,575.974976,587.375000,463.858032,1588246
2012-03-28,587.000000,587.325012,577.224976,582.549988,460.047607,2051096
2012-03-29,575.500000,582.000000,566.200012,570.599976,450.610596,2681214
2012-03-30,572.750000,587.875000,572.750000,584.400024,461.508606,2543342
2012-04-02,585.000000,599.500000,585.000000,597.125000,471.557709,2326988
2012-04-03,600.099976,603.674988,587.650024,589.000000,465.141327,2269154
2012-04-04,584.500000,594.900024,583.500000,589.224976,465.319061,2165054
2012-04-09,585.000000,594.000000,579.125000,582.049988,459.652832,1576628
2012-04-10,583.150024,587.825012,576.125000,578.099976,456.533295,1532992
2012-04-11,574.849976,577.500000,567.599976,569.049988,449.386505,1781586
2012-04-12,570.125000,574.000000,564.549988,565.825012,446.839783,2114686
2012-04-13,545.674988,552.349976,530.625000,534.174988,421.845245,8994680
2012-04-16,532.625000,537.150024,526.650024,534.875000,422.398163,5016110
2012-04-17,542.500000,547.474976,536.900024,545.424988,430.729614,2473664
2012-04-18,550.000000,557.349976,546.924988,548.775024,433.375244,2882264
2012-04-19,550.450012,553.400024,545.549988,551.474976,435.507324,1767416
2012-04-20,546.625000,553.974976,538.700012,544.224976,429.781952,2450024
2012-04-23,546.974976,551.200012,523.825012,532.125000,420.226532,2843868
2012-04-24,561.000000,602.500000,558.650024,597.099976,471.538086,18113782
2012-04-25,594.500000,595.000000,583.750000,585.525024,462.397125,5417898
2012-04-26,585.000000,600.950012,582.250000,597.325012,471.715881,5476292
2012-04-27,595.000000,606.000000,595.000000,602.000000,475.407471,3711146
2012-04-30,602.000000,625.000000,602.000000,623.299988,492.228638,4604822
2012-05-02,621.049988,637.200012,621.049988,633.625000,500.382385,3981448
2012-05-03,631.349976,642.049988,629.275024,639.750000,505.219269,3358922
2012-05-04,640.000000,647.625000,631.525024,638.400024,504.153351,3571718
2012-05-07,630.000000,639.250000,624.200012,636.625000,502.751343,2627762
2012-05-08,612.500000,617.349976,597.825012,600.349976,474.104645,9631578
2012-05-09,597.500000,617.299988,597.049988,612.775024,483.916779,9271544
2012-05-10,612.775024,620.900024,612.500000,616.275024,486.681030,2992620
2012-05-11,612.000000,618.450012,610.599976,615.375000,485.970093,2745190
2012-05-14,613.650024,617.000000,610.000000,612.974976,484.074585,2573752
2012-05-15,612.000000,616.500000,609.900024,613.150024,484.212830,1875510
2012-05-16,610.000000,620.950012,603.375000,611.700012,483.067871,4567936
2012-05-17,611.000000,617.500000,599.525024,611.000000,482.514984,4137524
2012-05-18,602.400024,612.450012,601.325012,605.325012,478.033417,2656670
2012-05-21,605.500000,612.500000,602.025024,604.599976,477.460968,2227088
2012-05-22,610.500000,620.000000,606.500000,612.025024,483.324554,2360916
2012-05-23,616.500000,617.775024,607.049988,612.575012,483.758972,2162806
2012-05-24,612.500000,614.474976,603.549988,610.724976,482.297791,1205674
2012-05-25,606.049988,612.500000,604.549988,610.400024,482.041290,915046
2012-05-28,612.000000,615.000000,607.525024,612.349976,483.581024,790194
2012-05-29,614.000000,624.000000,609.200012,620.174988,489.760620,1575032
2012-05-30,615.625000,628.500000,615.625000,620.275024,489.839600,1581514
2012-05-31,610.500000,627.950012,610.500000,622.674988,491.734863,4411602
2012-06-01,620.000000,622.500000,609.250000,612.299988,483.541595,1479528
2012-06-04,605.000000,608.000000,598.099976,606.625000,479.059967,1204430
2012-06-05,607.000000,615.450012,607.000000,613.250000,484.292084,2063398
2012-06-06,615.000000,631.875000,614.549988,625.575012,494.025238,3291908
2012-06-07,623.500000,624.950012,615.775024,620.099976,492.852722,2149728
2012-06-08,615.599976,621.299988,612.075012,615.450012,489.156952,2400244
2012-06-11,616.500000,623.025024,613.549988,616.775024,490.210114,1545048
2012-06-12,610.549988,626.500000,610.549988,624.049988,495.992188,1092142
2012-06-13,624.500000,630.000000,621.299988,625.200012,496.906311,1450858
2012-06-14,624.500000,630.750000,622.500000,627.000000,498.336884,1471124
2012-06-15,627.025024,640.000000,624.500000,636.224976,505.668884,1986040
2012-06-18,638.000000,643.174988,625.000000,628.575012,499.588776,1495388
2012-06-19,628.450012,639.625000,627.549988,636.974976,506.264832,1769058
2012-06-20,637.000000,637.000000,621.650024,626.400024,497.859894,1753740
2012-06-21,622.525024,626.000000,604.500000,612.025024,486.434814,4155980
2012-06-22,607.125000,619.950012,607.125000,616.724976,490.170288,1919560
2012-06-25,618.500000,619.250000,605.500000,608.375000,483.533875,1588758
2012-06-26,608.750000,618.500000,608.525024,617.549988,490.825928,1109714
2012-06-27,618.125000,629.400024,618.125000,623.349976,495.435974,2305862
2012-06-28,623.474976,631.950012,618.125000,629.424988,500.264130,1894228
2012-06-29,631.674988,643.500000,631.450012,638.724976,507.655884,1990150
2012-07-02,639.500000,639.500000,628.224976,629.724976,500.502625,2111100
2012-07-03,632.500000,634.900024,615.150024,619.700012,492.534851,2227292
2012-07-04,621.750000,624.750000,615.775024,623.924988,495.892822,1301806
2012-07-05,623.924988,623.924988,617.599976,620.299988,493.011688,1520876
2012-07-06,620.000000,626.400024,613.500000,623.875000,495.853088,1929928
2012-07-09,622.500000,632.275024,621.674988,629.700012,500.482849,1912768
2012-07-10,632.500000,635.125000,624.775024,630.849976,501.396729,2517598
2012-07-11,626.625000,637.250000,626.625000,629.150024,500.045746,2034538
2012-07-12,612.500000,625.000000,609.650024,618.000000,491.183746,7859080
2012-07-13,636.900024,642.000000,621.500000,624.700012,496.508728,7217154
2012-07-16,624.500000,629.625000,601.450012,603.674988,479.798035,3620626
2012-07-17,609.000000,612.000000,587.599976,592.950012,471.274109,6383816
2012-07-18,597.500000,602.200012,589.250000,597.650024,475.009613,2975286
2012-07-19,601.500000,605.000000,597.625000,600.500000,477.274902,1335352
2012-07-20,600.500000,614.000000,600.150024,611.525024,486.037415,3378226
2012-07-23,604.000000,613.599976,600.500000,607.125000,483.726868,2903198
2012-07-24,604.049988,609.325012,598.549988,604.575012,481.695068,1648092
2012-07-25,602.000000,608.500000,598.450012,606.575012,483.288483,1666030
2012-07-26,606.500000,610.500000,595.099976,599.224976,477.432526,2945746
2012-07-27,607.500000,615.099976,601.625000,612.650024,488.128876,1842976
2012-07-30,617.450012,621.424988,607.275024,615.500000,490.399536,2625712
2012-07-31,617.500000,624.625000,613.125000,621.825012,495.439026,1979964
2012-08-01,619.049988,622.400024,611.049988,612.325012,487.869873,1295750
2012-08-02,614.974976,618.349976,611.000000,616.400024,491.116882,951058
2012-08-03,614.000000,620.125000,609.049988,618.450012,492.750122,977736
2012-08-06,622.500000,624.000000,612.599976,614.450012,489.563110,1015540
2012-08-07,619.500000,633.099976,617.325012,632.025024,503.565948,2099154
2012-08-08,632.500000,633.325012,623.200012,624.599976,497.649780,1643000
2012-08-09,625.125000,633.924988,625.125000,629.075012,501.215515,1129474
2012-08-10,628.000000,642.500000,627.875000,640.025024,509.940002,3082356
2012-08-13,639.549988,639.549988,628.625000,633.150024,504.462280,1428038
2012-08-14,630.000000,636.625000,629.625000,634.200012,505.298798,1136930
2012-08-16,635.075012,635.775024,626.049988,631.775024,503.366943,1788292
2012-08-17,632.525024,642.250000,632.000000,639.299988,509.362274,1287576
2012-08-21,639.950012,652.500000,638.549988,649.325012,517.349670,2051576
2012-08-22,647.950012,654.500000,644.049988,645.825012,514.561096,1134096
2012-08-23,645.875000,663.000000,645.875000,661.724976,527.229248,2337314
2012-08-24,660.000000,664.200012,656.500000,661.424988,526.990295,1578938
2012-08-27,658.099976,665.450012,657.500000,660.224976,526.034363,967200
2012-08-28,663.474976,677.325012,657.500000,675.450012,538.164673,2266204
2012-08-29,675.000000,679.000000,667.500000,671.650024,535.137207,2139290
2012-08-30,669.950012,694.400024,661.700012,683.575012,544.638489,3333432
2012-08-31,678.500000,679.500000,667.325012,671.875000,535.316528,1773848
2012-09-03,675.000000,677.450012,666.500000,668.924988,532.966064,1223826
2012-09-04,666.450012,673.500000,661.025024,670.424988,534.160950,1508018
2012-09-05,669.750000,685.500000,666.000000,682.250000,543.582886,2028960
2012-09-06,682.049988,689.950012,676.825012,687.799988,548.004456,2291684
2012-09-07,695.000000,698.400024,689.450012,693.349976,552.426636,2636656
2012-09-08,null,null,null,null,null,null
2012-09-10,691.599976,691.950012,682.974976,685.724976,546.351440,1476024
2012-09-11,684.500000,697.799988,682.025024,696.325012,554.797058,1274180
2012-09-12,698.474976,710.500000,694.950012,707.450012,563.660889,2114466
2012-09-13,706.500000,711.974976,704.775024,708.849976,564.776184,1881210
2012-09-14,714.000000,719.900024,701.075012,706.549988,562.943726,2814840
2012-09-17,709.125000,710.775024,667.750000,671.049988,534.658997,5094390
2012-09-18,672.500000,672.500000,646.275024,649.900024,517.807861,7220206
2012-09-20,647.500000,668.450012,645.799988,661.000000,526.651672,4042506
2012-09-21,662.450012,666.150024,649.150024,652.025024,519.500916,4247758
2012-09-24,655.000000,656.500000,638.500000,644.724976,513.684631,4937020
2012-09-25,645.049988,654.875000,641.150024,646.599976,515.178772,3823694
2012-09-26,647.599976,652.500000,641.000000,642.799988,512.150879,3292812
2012-09-27,640.049988,649.750000,630.549988,635.775024,506.553894,5605398
2012-09-28,639.400024,652.500000,638.250000,647.950012,516.254272,2912996
2012-10-01,647.500000,654.900024,646.525024,651.474976,519.062683,1795618
2012-10-03,650.500000,662.500000,650.500000,661.325012,526.910767,2318230
2012-10-04,660.000000,660.825012,654.325012,658.575012,524.719666,1319284
2012-10-05,655.125000,659.674988,527.500000,652.000000,519.481018,3836110
2012-10-08,655.000000,657.625000,642.724976,646.349976,514.979248,1685408
2012-10-09,648.950012,649.400024,642.500000,647.424988,515.835999,1291154
2012-10-10,643.000000,650.875000,642.500000,644.674988,513.644775,1163978
2012-10-11,645.125000,650.775024,643.025024,644.724976,513.684631,1635526
2012-10-12,639.400024,656.825012,636.599976,649.224976,517.270020,2469542
2012-10-15,647.000000,651.200012,643.750000,647.325012,515.756104,814528
2012-10-16,648.500000,655.099976,643.900024,647.950012,516.254272,1282744
2012-10-17,650.650024,652.450012,636.000000,641.575012,511.175171,1597480
2012-10-18,643.125000,655.500000,640.099976,653.674988,520.815857,1447128
2012-10-19,654.500000,655.700012,641.000000,644.849976,513.784302,2825616
2012-10-22,662.549988,667.450012,651.500000,659.450012,525.416748,5397342
2012-10-23,662.000000,662.000000,655.950012,657.299988,523.703735,1136696
2012-10-25,657.500000,661.950012,652.125000,657.674988,524.002380,2254470
2012-10-29,655.500000,659.900024,650.400024,654.200012,521.233826,815628
2012-10-30,652.200012,661.000000,652.200012,655.750000,522.468750,805268
2012-10-31,654.549988,658.400024,652.000000,657.750000,525.263855,999536
2012-11-01,657.450012,660.174988,655.099976,657.625000,525.163757,1579768
2012-11-02,662.450012,669.000000,659.200012,665.599976,531.532532,1673974
2012-11-05,667.950012,671.674988,662.650024,664.799988,530.893616,1223826
2012-11-06,662.500000,668.700012,659.724976,660.275024,527.279968,1297466
2012-11-07,662.500000,666.674988,660.750000,665.750000,531.652405,1058390
2012-11-08,662.000000,667.349976,658.299988,665.599976,531.532532,1239044
2012-11-09,665.000000,666.625000,660.450012,662.474976,529.037170,711382
2012-11-11,null,null,null,null,null,null
2012-11-12,660.000000,674.000000,660.000000,667.250000,532.850464,1466782
2012-11-15,660.049988,661.000000,645.500000,647.075012,516.739136,1735402
2012-11-16,649.900024,653.400024,640.049988,643.400024,513.804382,1598890
2012-11-19,645.049988,647.500000,629.250000,631.174988,504.041656,1676286
2012-11-20,637.500000,641.450012,628.025024,636.400024,508.214020,1256040
2012-11-21,638.125000,647.349976,638.125000,641.099976,511.967468,941744
2012-11-22,641.049988,642.049988,635.500000,638.224976,509.671570,611624
2012-11-23,641.000000,645.700012,635.625000,644.299988,514.522888,749676
2012-11-26,644.000000,647.849976,642.500000,646.849976,516.559448,456334
2012-11-27,649.950012,649.950012,644.150024,647.599976,517.158325,1338160
2012-11-29,655.000000,656.000000,646.174988,649.049988,518.316406,3470578
2012-11-30,647.500000,662.500000,645.549988,657.000000,524.664856,3579294
2012-12-03,657.500000,661.000000,652.599976,658.400024,525.782776,1319512
2012-12-04,657.549988,660.900024,646.450012,649.724976,518.855164,1595120
2012-12-05,650.000000,653.775024,644.299988,648.950012,518.236206,1790058
2012-12-06,647.500000,647.500000,634.500000,640.349976,511.368378,2370092
2012-12-07,638.325012,640.349976,628.525024,632.075012,504.760223,1957214
2012-12-10,631.049988,633.400024,615.599976,618.599976,493.999634,3029430
2012-12-11,617.500000,621.500000,605.174988,609.849976,487.011932,4926914
2012-12-12,612.450012,620.500000,610.549988,612.900024,489.447601,2487948
2012-12-13,615.049988,617.299988,608.549988,611.275024,488.149994,2297162
2012-12-14,608.500000,622.500000,608.075012,621.450012,496.275452,2196814
2012-12-17,619.575012,624.450012,601.049988,602.750000,481.342102,4482898
2012-12-18,607.349976,612.500000,598.500000,605.325012,483.398346,4688482
2012-12-19,608.049988,618.275024,608.049988,616.325012,492.182709,6642060
2012-12-20,613.575012,627.500000,613.575012,626.025024,499.928833,2314030
2012-12-21,625.000000,632.200012,618.849976,629.349976,502.584320,2457968
2012-12-24,631.000000,635.549988,630.049988,633.099976,505.578796,1254818
2012-12-26,633.500000,634.575012,627.650024,631.099976,503.981720,1435258
2012-12-27,632.450012,632.450012,623.825012,625.474976,499.489777,1994158
2012-12-28,627.000000,636.000000,625.375000,633.750000,506.097961,1501622
2012-12-31,630.500000,632.799988,626.000000,627.924988,501.446259,704170
2013-01-01,633.474976,633.950012,630.000000,632.075012,504.760223,509580
2013-01-02,633.500000,636.200012,627.775024,631.650024,504.421143,1880246
2013-01-03,632.500000,642.000000,629.974976,640.299988,511.328674,2635130
2013-01-04,642.500000,650.500000,640.450012,649.599976,518.755493,5228760
2013-01-07,650.000000,652.000000,645.125000,647.424988,517.018677,1820752
2013-01-08,647.500000,652.150024,647.150024,650.125000,519.174683,2341870
2013-01-09,650.500000,653.700012,636.575012,638.299988,509.731689,3135898
2013-01-10,639.950012,641.049988,627.650024,629.200012,502.464355,4522838
2013-01-11,645.000000,661.250000,645.000000,653.174988,521.610474,7805006
2013-01-14,659.500000,674.224976,653.674988,667.250000,532.850464,5790224
2013-01-15,695.000000,700.000000,663.500000,668.724976,534.028137,8262978
2013-01-16,668.450012,677.500000,654.500000,673.875000,538.140747,4109492
2013-01-17,674.849976,685.900024,671.500000,681.000000,543.830627,3028544
2013-01-18,681.250000,683.025024,669.025024,675.500000,539.438538,1440470
2013-01-21,676.250000,677.450012,663.549988,665.000000,531.053528,1260038
2013-01-22,663.000000,665.849976,654.049988,658.750000,526.062561,1386630
2013-01-23,657.875000,661.875000,649.200012,655.974976,525.041931,1877654
2013-01-24,652.500000,668.450012,652.500000,664.275024,531.685059,3498470
2013-01-25,661.875000,672.500000,661.875000,670.250000,536.467529,1521100
2013-01-28,670.150024,674.974976,668.974976,672.525024,538.288574,2428154
2013-01-29,670.599976,678.275024,670.150024,672.474976,538.248352,1731804
2013-01-30,670.500000,674.924988,667.900024,673.075012,538.728699,2279144
2013-01-31,674.424988,676.224976,663.200012,672.075012,537.928406,4313168
2013-02-01,672.000000,676.000000,671.075012,674.049988,539.508972,1484540
2013-02-04,674.500000,683.900024,672.575012,678.174988,542.810608,2487304
2013-02-05,672.549988,682.500000,672.549988,680.025024,544.291382,2161994
2013-02-06,681.250000,687.950012,681.000000,685.275024,548.493530,3573706
2013-02-07,680.500000,695.000000,680.500000,693.575012,555.136902,2612782
2013-02-08,693.000000,718.500000,692.549988,711.299988,569.324158,6973618
2013-02-11,712.000000,714.450012,706.125000,707.349976,566.162170,2312126
2013-02-12,704.525024,707.500000,700.924988,705.025024,564.301331,2225502
2013-02-13,704.900024,720.825012,702.549988,717.700012,574.446655,3822666
2013-02-14,715.049988,727.900024,714.500000,723.849976,579.369080,2946958
2013-02-15,722.000000,725.900024,715.325012,721.075012,577.148010,1820790
2013-02-18,720.049988,720.950012,710.000000,712.674988,570.424622,952086
2013-02-19,710.799988,724.450012,706.349976,721.775024,577.708191,744294
2013-02-20,720.750000,728.500000,720.750000,726.400024,581.410095,2261518
2013-02-21,720.349976,728.424988,720.349976,725.525024,580.709839,3849146
2013-02-22,725.000000,732.025024,721.150024,727.549988,582.330505,1310694
2013-02-25,726.500000,737.500000,725.750000,736.849976,589.774109,1730030
2013-02-26,733.500000,749.974976,733.000000,748.200012,598.858582,2853670
2013-02-27,747.625000,751.525024,738.650024,741.599976,593.576050,2556682
2013-02-28,743.125000,762.500000,742.625000,758.500000,607.102661,4599424
2013-03-01,757.549988,758.000000,749.000000,750.924988,601.039856,2537326
2013-03-04,745.500000,759.950012,745.500000,756.599976,605.581970,3136076
2013-03-05,758.500000,771.500000,754.299988,770.075012,616.367554,3440054
2013-03-06,768.075012,782.750000,768.075012,780.599976,624.791565,2299510
2013-03-07,780.500000,798.799988,779.674988,794.950012,636.277283,3908702
2013-03-08,795.000000,797.825012,787.450012,791.575012,633.576050,4341502
2013-03-11,787.500000,794.775024,778.325012,783.099976,626.792847,2221330
2013-03-12,779.000000,783.974976,774.000000,780.250000,624.511475,1809452
2013-03-13,778.025024,779.349976,774.000000,775.849976,620.989624,1794496
2013-03-14,778.500000,788.500000,771.900024,783.849976,627.392944,3051218
2013-03-15,786.000000,790.200012,780.299988,785.125000,628.413452,4212398
2013-03-18,779.924988,786.825012,777.200012,783.474976,627.092651,1694988
2013-03-19,782.250000,782.250000,770.224976,773.375000,619.008789,3739910
2013-03-20,770.000000,786.325012,769.974976,778.825012,623.371033,4168136
2013-03-21,781.500000,787.200012,776.849976,779.974976,624.291321,1664604
2013-03-22,780.700012,781.049988,766.000000,771.075012,617.168091,2714456
2013-03-25,774.250000,776.000000,764.200012,771.674988,617.648010,1857316
2013-03-26,770.049988,785.000000,768.075012,778.174988,622.850708,1781536
2013-03-28,778.000000,791.700012,770.825012,787.875000,630.614624,3065662
2013-04-01,782.500000,786.849976,775.625000,778.424988,623.050781,968812
2013-04-02,778.000000,785.599976,770.625000,783.674988,627.252930,1130332
2013-04-03,785.000000,787.500000,765.500000,771.700012,617.668152,959932
2013-04-04,770.049988,770.049988,750.500000,753.900024,603.420959,1126338
2013-04-05,752.500000,754.674988,742.049988,749.174988,599.639099,1865248
2013-04-08,749.450012,749.450012,737.500000,740.375000,592.595642,896416
2013-04-09,740.000000,756.500000,738.799988,748.700012,599.258728,1672354
2013-04-10,754.950012,769.450012,750.500000,765.224976,612.485352,2046284
2013-04-11,770.000000,775.049988,760.349976,768.450012,615.066711,2244658
2013-04-12,740.950012,762.250000,739.174988,755.875000,605.001709,5032060
2013-04-15,756.750000,757.000000,724.174988,736.224976,589.273804,5391496
2013-04-16,735.000000,746.724976,728.974976,741.575012,593.556152,3071582
2013-04-17,747.500000,749.500000,715.500000,728.325012,582.950867,5279004
2013-04-18,743.974976,747.450012,713.724976,726.375000,581.390137,8554458
2013-04-22,723.000000,729.900024,712.500000,712.650024,570.404724,2962484
2013-04-23,712.224976,724.000000,712.000000,715.275024,572.505493,3384170
2013-04-25,715.275024,715.275024,699.325012,701.150024,561.200012,7929194
2013-04-26,696.500000,696.724976,682.549988,684.674988,548.013367,4754076
2013-04-29,682.500000,692.349976,682.500000,685.375000,548.573730,3968916
2013-04-30,684.000000,691.000000,682.500000,689.200012,551.635254,4020570
2013-05-02,686.750000,719.400024,686.750000,716.950012,573.846252,5630326
2013-05-03,713.000000,723.625000,703.950012,709.250000,567.683228,3641790
2013-05-06,710.000000,736.200012,710.000000,733.599976,587.172974,3727118
2013-05-07,733.549988,739.424988,728.700012,735.799988,588.933899,2260180
2013-05-08,736.000000,743.900024,735.000000,740.049988,592.335632,1768130
2013-05-09,741.599976,751.724976,741.500000,749.224976,599.679260,1949700
2013-05-10,749.224976,755.450012,745.549988,747.950012,598.658752,1139714
